revision	construction	test_type	accuracy	delta_surps	delta_surps_and
step14991	much less	Avg_Control	0.8719684151156233	0.25125038201063954	-0.010467467204501113
step14991	not to mention	NPI	0.9875916525662719	0.0709363248344202	-0.35196506271104117
step14991	not to mention	Pseudocleft	1.0	0.2570498023944861	-0.25604710011447274
step14991	not to mention	CP Conjunction	1.0	-0.689697492916034	-1.5253345487955527
step14991	not to mention	VP Conjunction	0.9379582628313593	-0.041472327453701496	-0.37062629709389006
step14991	not to mention	VP Gap Conjunction	0.9994359842075579	0.8354131757238122	0.3496913626848878
step14991	not to mention	Avg_Test	0.9958638841887573	-0.12057045522904257	-0.7111155705403556
step14991	not to mention	Avg_Control	0.9686971235194586	0.39697042413505534	-0.010467467204501113
step14991	never mind	NPI	0.9853355893965031	0.14245350194125275	-0.35196506271104117
step14991	never mind	Pseudocleft	0.9898477157360406	0.36877883953088025	-0.25604710011447274
step14991	never mind	CP Conjunction	1.0	-0.5616059982870772	-1.5253345487955527
step14991	never mind	VP Conjunction	0.9187817258883249	-0.017623270021880747	-0.37062629709389006
step14991	never mind	VP Gap Conjunction	1.0	1.0584743916820283	0.3496913626848878
step14991	never mind	Avg_Test	0.9917277683775145	-0.016791218938314728	-0.7111155705403556
step14991	never mind	Avg_Control	0.9593908629441624	0.5204255608300737	-0.010467467204501113
step17988	let alone	NPI	0.9227298364354202	0.1713864389981379	-0.2536546953707446
step17988	let alone	Pseudocleft	0.8996051889452905	0.034412448478834276	-0.2139136401260901
step17988	let alone	CP Conjunction	1.0	-0.6692781591996996	-1.5230998730363647
step17988	let alone	VP Conjunction	0.9407783417935702	0.010859317468238702	-0.4282800015324734
step17988	let alone	VP Gap Conjunction	0.9650310208685843	0.7568583666471459	0.41993437725073596
step17988	let alone	Avg_Test	0.9407783417935702	-0.1544930905742425	-0.6635560695110665
